basic_tfactortx_id;basic_gene_symbol;basic_ensembl_gene_id;basic_hgnc_id;basic_ncbi_gene_id;basic_protein_name;basic_uniprot_id;basic_jaspar_url;basic_open_targets_url;basic_tf_superclass;basic_tf_class;basic_tf_family;sort_disease_ot_ard_aging_sum_rank;sort_disease_ot_ard_aging_overall_rank;sort_disease_ot_total_assoc_score_rank;sort_disease_ot_ard_total_assoc_count_score_rank;sort_aging_summary_total_db_entries_count_rank;sort_dev_summary_dev_level_category;disease_ot_total_assoc_count;disease_ot_total_assoc_score;disease_ot_total_assoc_count_rank;disease_ot_total_assoc_score_rank;disease_ot_lowconf_count;disease_ot_lowconf_score;disease_ot_lowconf_count_rank;disease_ot_lowconf_score_rank;disease_ot_modconf_count;disease_ot_modconf_score;disease_ot_modconf_count_rank;disease_ot_modconf_score_rank;disease_ot_hiconf_count;disease_ot_hiconf_score;disease_ot_hiconf_count_rank;disease_ot_hiconf_score_rank;disease_ot_ard_disease_count;disease_ot_ard_total_score;disease_ot_ard_disease_count_rank;disease_ot_ard_total_score_rank;disease_ot_ard_strongest_linked_disease;disease_age-related hearing impairment;disease_age-related hearing impairment_rank;disease_age-related macular degeneration;disease_age-related macular degeneration_rank;disease_Alzheimer disease;disease_Alzheimer disease_rank;disease_atherosclerosis;disease_atherosclerosis_rank;disease_benign prostatic hyperplasia;disease_benign prostatic hyperplasia_rank;disease_cancer;disease_cancer_rank;disease_chronic obstructive pulmonary disease;disease_chronic obstructive pulmonary disease_rank;disease_heart failure;disease_heart failure_rank;disease_Ischemic stroke;disease_Ischemic stroke_rank;disease_myocardial infarction;disease_myocardial infarction_rank;disease_non-alcoholic fatty liver disease;disease_non-alcoholic fatty liver disease_rank;disease_osteoarthritis;disease_osteoarthritis_rank;disease_Osteoporosis;disease_Osteoporosis_rank;disease_Parkinson disease;disease_Parkinson disease_rank;disease_sarcopenia;disease_sarcopenia_rank;disease_type 2 diabetes mellitus;disease_type 2 diabetes mellitus_rank;aging_summary_total_db_entries_count;aging_summary_total_db_entries_count_norm;aging_summary_human;aging_summary_mm_influence;aging_summary_ce_influence;aging_summary_dm_influence;aging_PMID35343830_ce;aging_PMID35343830_dm;aging_PMID35343830_mm;aging_PMID35343830_human;aging_hagr_genage_human_inclusion;aging_hagr_genage_ce_influence;aging_hagr_genage_dm_influence;aging_hagr_genage_mm_influence;aging_hagr_cellage_effect;aging_hagr_longevitymap_entries;aging_agingreg_human_influence;aging_senequest_total_entries;aging_opengenes_ce_influence;aging_opengenes_dm_influence;aging_opengenes_mm_influence;aging_opengenes_human_longevity_assoc;dev_summary_total_db_entries_count;dev_summary_dev_level_category;dev_summary_dev_level_category_note;dev_pharos_tcrd_tdl;dev_dgidb_all_drugs;dev_dgidb_MOA_drugs;dev_ttd_approved_drugs;dev_chembl_target_id;dev_chembl_target_name;dev_chembl_target_type;dev_chembl_compounds;dev_chembl_activites;dev_chembl_drug_count;dev_chembl_max_phase;dev_chembl_modality_list;dev_chembl_first_approval_min
TFTX_0536;MNT;ENSG00000070444;HGNC:7188;4335;Max-binding protein MNT (Class D basic helix-loop-helix protein 3) (bHLHd3) (Myc antagonist MNT) (Protein ROX);Q99583;https://jaspar.elixir.no/search?q=Q99583;https://platform.opentargets.org/target/ENSG00000070444;1 Basic domains;1.2 Basic helix-loop-helix factors (bHLH);1.2.6 bHLH-ZIP;1887;641;720;1084;62;5_None;88;6.44;845;720;72;0.78;863;1195;15;5.15;467;450;1;0.51;396;610;4;0.02;588;1084;Cancer;0;43;0;213;0.003695799;717;0.003695799;296;0;288;0.00817528;987;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0.003326219;400;0;134;0;694;3;0.23;N;#N/A;Anti-Longevity;Pro-Longevity;#N/A;Pro-Longevity;#N/A;#N/A;#N/A;Anti-Longevity;Pro-Longevity;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0803;SCMH1;ENSG00000010803;HGNC:19003;22955;Polycomb protein SCMH1 (Sex comb on midleg homolog 1);Q96GD3;#N/A;https://platform.opentargets.org/target/ENSG00000010803;0 Yet undefined DNA-binding domains;0.0 Uncharacterized;0.0.0 Uncharacterized/Undefined;2147;759;397;582;1161;5_None;197;14.6;508;397;179;8.88;500;297;17;5.17;431;449;1;0.55;396;491;4;0.13;588;582;Chronic Obstructive Pulmonary Disease;0;43;0;213;0;923;0;430;0;288;0.005543698;1061;0.121656965;41;0;358;0.001847899;215;0;378;0;352;0;353;0;327;0;497;0;134;0.002217479;630;0;0;N;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0064;BAZ2B;ENSG00000123636;HGNC:963;29994;Bromodomain adjacent to zinc finger domain protein 2B (hWALp4);Q9UIF8;#N/A;https://platform.opentargets.org/target/ENSG00000123636;0 Yet undefined DNA-binding domains;0.0 Uncharacterized;0.0.0 Uncharacterized/Undefined;1936;664;610;888;407;4_Low;92;8.36;831;610;74;2.59;857;763;17;5.19;431;447;1;0.58;396;450;4;0.05;588;888;Cancer;0;43;0;213;0.006583244;605;0;430;0;288;0.037867973;506;0.001847899;489;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0.001185177;693;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;2;#N/A;#N/A;#N/A;#N/A;2;4_Low;Possibly targetable with +/- conflicting evidence across databases (e.g. Pharos TDL at least Tchem and/or DGIDB ALL >0) but no indication of drugs with known MOA.;Tchem;344;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0670;OVOL1;ENSG00000172818;HGNC:8525;5017;Putative transcription factor Ovo-like 1 (hOvo1);O14753;https://jaspar.elixir.no/search?q=O14753;https://platform.opentargets.org/target/ENSG00000172818;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.3 More than 3 adjacent zinc fingers;928;244;278;212;407;5_None;285;21.15;369;278;250;11.63;367;218;34;8.99;263;312;1;0.54;396;507;4;0.54;588;212;Osteoarthritis;0;43;0;213;0.08147994;196;0;430;0;288;0.057321371;356;0;526;0;358;0;251;0.185883559;28;0;352;0.218715691;25;0;327;0;497;0;134;0;694;1;0.08;N;#N/A;#N/A;Anti-Longevity;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;Anti-Longevity;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0396;HOXC13;ENSG00000123364;HGNC:5125;3229;Homeobox protein Hox-C13 (Homeobox protein Hox-3G);P31276;https://jaspar.elixir.no/search?q=P31276;https://platform.opentargets.org/target/ENSG00000123364;3 Helix-turn-helix domains;3.1 Homeo domain factors;3.1.1 HOX;1579;503;233;908;407;4_Low;279;25.32;373;233;232;11.82;394;210;46;12.77;209;238;1;0.73;396;416;4;0.04;588;908;Cancer;0;43;0;213;0.003695799;717;0;430;0;288;0.034714164;547;0.003695799;395;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0.001478319;653;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;#N/A;#N/A;#N/A;#N/A;2;4_Low;Possibly targetable with +/- conflicting evidence across databases (e.g. Pharos TDL at least Tchem and/or DGIDB ALL >0) but no indication of drugs with known MOA.;Tbio;1;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0352;HIVEP1;ENSG00000095951;HGNC:4920;3096;Zinc finger protein 40 (Cirhin interaction protein) (CIRIP) (Gate keeper of apoptosis-activating protein) (GAAP) (Human immunodeficiency virus type I enhancer-binding protein 1) (HIV-EP1) (Major histocompatibility complex-binding protein 1) (MBP-1) (Positive regulatory domain II-binding factor 1) (PRDII-BF1);P15822;#N/A;https://platform.opentargets.org/target/ENSG00000095951;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.4 Factors with multiple dispersed zinc fingers;1522;477;311;1029;407;3_Medium to Low;145;19.1;651;311;92;0.95;778;1132;52;17.64;177;173;1;0.52;396;570;4;0.02;588;1029;Cancer;0;43;0;213;0.003695799;717;0;430;0;288;0.013874223;845;0.003695799;395;0;358;0;251;0;378;0;352;0;353;0;327;0.003695799;365;0;134;0;694;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;Inhibits;#N/A;#N/A;1;#N/A;#N/A;#N/A;#N/A;3;3_Medium to Low;"DGIDB indicates drugs with known MOA but a ""Medium"" development level (drugs in or en route to the clinic) not supported by the other databases (at most Tbio and no further information).";Tbio;5;1;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0421;IKZF3;ENSG00000161405;HGNC:13178;22806;Zinc finger protein Aiolos (Ikaros family zinc finger protein 3);Q9UKT9;#N/A;https://platform.opentargets.org/target/ENSG00000161405;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.4 Factors with multiple dispersed zinc fingers;1479;457;122;919;407;4_Low;540;42.72;169;122;467;20.82;169;77;72;21.3;131;143;1;0.6;396;446;4;0.04;588;919;Cancer;0;43;0;213;0.007391597;561;0;430;0;288;0.027484689;627;0;526;0;358;0;251;0;378;0.002956639;283;0;353;0;327;0;497;0;134;0.004065378;555;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;2;#N/A;#N/A;#N/A;#N/A;2;4_Low;Possibly targetable with +/- conflicting evidence across databases (e.g. Pharos TDL at least Tchem and/or DGIDB ALL >0) but no indication of drugs with known MOA.;Tbio;1;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_1361;ZNF521;ENSG00000198795;HGNC:24605;25925;Zinc finger protein 521 (Early hematopoietic zinc finger protein) (LYST-interacting protein 3);Q96K83;#N/A;https://platform.opentargets.org/target/ENSG00000198795;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.4 Factors with multiple dispersed zinc fingers;1404;433;101;865;407;5_None;255;49.68;404;101;125;9.45;658;279;129;39.7;46;50;1;0.53;396;525;4;0.05;588;865;Cancer;0;43;0;213;0.001478319;861;0;430;0;288;0.038735211;498;0;526;0;358;0;251;0;378;0;352;0.008869917;169;0.001478319;284;0;497;0;134;0;694;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;2;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0673;PA2G4;ENSG00000170515;HGNC:8550;5036;Proliferation-associated protein 2G4 (Cell cycle protein p38-2G4 homolog) (hG4-1) (ErbB3-binding protein 1);Q9UQ80;#N/A;https://platform.opentargets.org/target/ENSG00000170515;0 Yet undefined DNA-binding domains;0.0 Uncharacterized;0.0.0 Uncharacterized/Undefined;2151;764;884;829;407;5_None;146;4.25;647;884;145;3.74;602;615;#N/A;#N/A;#N/A;#N/A;1;0.51;396;587;4;0.06;588;829;Cancer;0;43;0;213;0.016731291;406;0;430;0.007391597;151;0.033473017;563;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0.001478319;653;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;3;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0707;PLAGL2;ENSG00000126003;HGNC:9047;5326;Zinc finger protein PLAGL2 (Pleiomorphic adenoma-like protein 2);Q9UPG8;https://jaspar.elixir.no/search?q=Q9UPG8;https://platform.opentargets.org/target/ENSG00000126003;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.3 More than 3 adjacent zinc fingers;2883;1145;1001;714;1161;5_None;127;2.99;703;1001;126;2.46;653;780;#N/A;#N/A;#N/A;#N/A;1;0.53;396;536;4;0.09;588;714;Cancer;0;43;0;213;0.002587059;818;0;430;0.013859245;98;0.066041631;311;0.006832094;344;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0;694;0;0;N;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_1042;ZBTB33;ENSG00000177485;HGNC:16682;10009;Transcriptional regulator Kaiso (Zinc finger and BTB domain-containing protein 33);Q86T24;https://jaspar.elixir.no/search?q=Q86T24;https://platform.opentargets.org/target/ENSG00000177485;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.2 Other factors with up to three adjacent zinc fingers;2178;778;1197;799;127;5_None;84;1.6;869;1197;83;1.07;818;1085;#N/A;#N/A;#N/A;#N/A;1;0.54;396;511;4;0.07;588;799;Cancer;0;43;0;213;0.009003376;522;0;430;0;288;0.046037365;431;0;526;0;358;0;251;0;378;0.008869917;181;0.002956639;280;0;327;0;497;0;134;0;694;2;0.15;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;Pro-Longevity;1;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0608;NFYB;ENSG00000120837;HGNC:7805;4801;Nuclear transcription factor Y subunit beta (CAAT box DNA-binding protein subunit B) (Nuclear transcription factor Y subunit B) (NF-YB);P25208;https://jaspar.elixir.no/search?q=P25208;https://platform.opentargets.org/target/ENSG00000120837;4 Other all-alpha-helical DNA-binding domains;4.2 Heteromeric CCAAT-binding factors;4.2.1 Heteromeric CCAAT-binding;2503;938;1257;808;407;5_None;86;1.33;858;1257;85;0.79;809;1191;#N/A;#N/A;#N/A;#N/A;1;0.54;396;504;4;0.06;588;808;Cancer;0;43;0.017739833;82;0.001478319;861;0;430;0;288;0.039845158;482;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0.004434958;542;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;3;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0658;NRL;ENSG00000129535;HGNC:8002;4901;Neural retina-specific leucine zipper protein (NRL);P54845;https://jaspar.elixir.no/search?q=P54845;https://platform.opentargets.org/target/ENSG00000129535;1 Basic domains;1.1 Basic leucine zipper factors (bZIP);1.1.3 Maf-related;1901;647;706;757;407;5_None;161;6.69;597;706;157;4.65;557;530;2;0.75;1069;1073;2;1.29;287;320;4;0.08;588;757;Age-Related Macular Degeneration;0;43;0.041415119;56;0.009683608;501;0;430;0;288;0.026097253;647;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0.001478319;653;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0229;FEZF1;ENSG00000128610;HGNC:22788;389549;Fez family zinc finger protein 1 (Zinc finger protein 312B);A0PJY2;#N/A;https://platform.opentargets.org/target/ENSG00000128610;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.3 More than 3 adjacent zinc fingers;1477;456;575;464;407;5_None;116;9.13;750;575;109;6.17;721;422;5;1.86;804;764;2;1.1;287;357;4;0.2;588;464;Osteoarthritis;0;43;0;213;0.011456975;472;0;430;0;288;0.047097698;421;0;526;0;358;0;251;0;378;0;352;0.124833169;37;0;327;0;497;0;134;0.011826555;428;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_1140;ZNF148;ENSG00000163848;HGNC:12933;7707;Zinc finger protein 148 (Transcription factor ZBP-89) (Zinc finger DNA-binding protein 89);Q9UQR1;https://jaspar.elixir.no/search?q=Q9UQR1;https://platform.opentargets.org/target/ENSG00000163848;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.3 More than 3 adjacent zinc fingers;1388;417;549;756;127;5_None;211;9.57;475;549;202;6.18;444;421;7;2.18;698;712;2;1.21;287;346;4;0.08;588;756;Cancer;0;43;0;213;0.001475075;917;0.017339455;132;0;288;0.05435899;378;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0.005913278;325;0;134;0;694;2;0.15;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;Inhibits;#N/A;Pro-Longevity;2;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0745;PROP1;ENSG00000175325;HGNC:9455;5626;Homeobox protein prophet of Pit-1 (PROP-1) (Pituitary-specific homeodomain factor);O75360;https://jaspar.elixir.no/search?q=O75360;https://platform.opentargets.org/target/ENSG00000175325;3 Helix-turn-helix domains;3.1 Homeo domain factors;3.1.3 Paired-related HD;1105;313;505;517;62;5_None;199;10.43;503;505;190;6.16;469;423;7;2.89;698;633;2;1.38;287;299;4;0.16;588;517;Type 2 Diabetes Mellitus;0;43;0;213;0;923;0;430;0;288;0.004229636;1139;0;526;0;358;0;251;0.004434958;241;0;352;0;353;0.007391597;152;0;497;0;134;0.147030358;154;3;0.23;Y;Anti-Longevity;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;mammal;#N/A;#N/A;Anti-Longevity;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;Anti-Longevity;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0779;RFX7;ENSG00000181827;HGNC:25777;64864;DNA-binding protein RFX7 (Regulatory factor X 7) (Regulatory factor X domain-containing protein 2);Q2KHR2;https://jaspar.elixir.no/search?q=Q2KHR2;https://platform.opentargets.org/target/ENSG00000181827;3 Helix-turn-helix domains;3.3 Fork head / winged helix factors;3.3.3 RFX;1730;573;595;697;407;5_None;75;8.6;900;595;60;2.72;922;738;13;4.61;511;478;2;1.28;287;322;4;0.09;588;697;Cancer;0;43;0;213;0.005543698;629;0.005543698;266;0;288;0.072941499;280;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0.008500337;464;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tdark;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_1253;ZNF341;ENSG00000131061;HGNC:15992;84905;Zinc finger protein 341;Q9BYN7;https://jaspar.elixir.no/search?q=Q9BYN7;https://platform.opentargets.org/target/ENSG00000131061;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.4 Factors with multiple dispersed zinc fingers;2007;694;675;164;1161;5_None;61;7.2;966;675;44;1.58;1021;962;15;4.4;467;492;2;1.22;287;342;4;0.63;588;164;Alzheimer Disease;0;43;0;213;0.303530032;66;0;430;0;288;0.004250168;1133;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0.302989111;52;0;134;0.02383622;332;0;0;N;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_1100;ZIC1;ENSG00000152977;HGNC:12872;7545;Zinc finger protein ZIC 1 (Zinc finger protein 201) (Zinc finger protein of the cerebellum 1);Q15915;https://jaspar.elixir.no/search?q=Q15915;https://platform.opentargets.org/target/ENSG00000152977;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.3 More than 3 adjacent zinc fingers;1617;520;331;848;407;5_None;332;18.03;307;331;310;10.69;294;250;20;5.98;388;403;2;1.37;287;304;4;0.05;588;848;Osteoporosis;0;43;0;213;0.014853868;422;0;430;0;288;0.011018618;915;0;526;0;358;0;251;0;378;0;352;0;353;0.022359581;52;0.006467647;322;0;134;0;694;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0182;EBF3;ENSG00000108001;HGNC:19087;253738;Transcription factor COE3 (Early B-cell factor 3) (EBF-3) (Olf-1/EBF-like 2) (O/E-2) (OE-2);Q9H4W6;https://jaspar.elixir.no/search?q=Q9H4W6;https://platform.opentargets.org/target/ENSG00000108001;6 Immunoglobulin fold;6.1 Rel homology region (RHR) factors;6.1.5 EBF-related;1560;493;393;729;1161;5_None;150;14.76;636;393;112;1.34;708;1016;36;12.06;255;251;2;1.36;287;306;4;0.08;588;729;Cancer;0;43;0;213;0.018657392;387;0;430;0;288;0.03593801;531;0;526;0;358;0;251;0;378;0;352;0.002217479;296;0;327;0.027868316;201;0;134;0;694;0;0;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0648;NR2F6;ENSG00000160113;HGNC:7977;2063;Nuclear receptor subfamily 2 group F member 6 (V-erbA-related protein 2) (EAR-2);P10588;https://jaspar.elixir.no/search?q=P10588;https://platform.opentargets.org/target/ENSG00000160113;2 Zinc-coordinating DNA-binding domains;2.1 Nuclear receptors with C4 zinc fingers;2.1.3 RXR-related receptors;1803;604;758;607;407;3_Medium to Low;118;5.86;741;758;111;2.87;713;716;4;1.41;889;878;3;1.58;208;276;4;0.12;588;607;Cancer;0;43;0;213;0.00787164;553;0;430;0;288;0.073604202;275;0;526;0;358;0;251;0;378;0.038230983;75;0;353;0;327;0;497;0.001478319;114;0;694;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;#N/A;#N/A;#N/A;#N/A;3;3_Medium to Low;"DGIDB indicates drugs with known MOA but a ""Medium"" development level (drugs in or en route to the clinic) not supported by the other databases (at most Tbio and no further information).";Tbio;8;8;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0543;MSX1;ENSG00000163132;HGNC:7391;4487;Homeobox protein MSX-1 (Homeobox protein Hox-7) (Msh homeobox 1-like protein);P28360;https://jaspar.elixir.no/search?q=P28360;https://platform.opentargets.org/target/ENSG00000163132;3 Helix-turn-helix domains;3.1 Homeo domain factors;3.1.2 NK;1611;518;349;824;407;5_None;375;17.3;263;349;352;9.1;247;293;20;5.98;388;401;3;2.22;208;195;4;0.06;588;824;Cancer;0;43;0;213;0.02301292;354;0;430;0;288;0.02306796;694;0;526;0;358;0;251;0;378;0;352;0;353;0.003695799;213;0.009650141;285;0;134;0;694;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
